country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,count
Romania,2012,ROU,20137112.0,356825923584.0,-6.63,-0.144,100.362,2.021,10.429,0.21,0.359,0.514,486.847,-7.814,-7.46,4370.307,88.005,1137.204,22.9,-4.743,-3.675,3665.149,73.806,39.119,22.374,58.79,2919.485,58.54,16.796,-3.676,-15.009,19532.703,1.102,-2.991,-9.868,1596.058,32.14,15897.033,320.12,54.903,81.387,-2.951,-3.811,125.341,433.031,8.72,6224.378,0.183,0.185,5014.609,100.98,14.896,31.866,28.5,-18.074,-7.545,33.084,599.391,12.07,1642.946,20.618,8.411,-5.997,-5.14,73.212,1311.012,26.4,3635.669,45.097,18.613,0.25,0.425,-2.392,-0.928,30.169,569.595,11.47,1498.194,19.593,7.67,1.33,1.402,106.774,25.823,0.52,5302.348,-5.685,-2.791,2299.767,46.311,0.888,27.146,0.677,0.21,0.0,7.071,0.045,10.429,0.0,33.607,0.359,0.0,0.172,2907.07,393.332,-8.288,-4.212,43.043,741.417,14.93,2137.476,25.504,10.943,700.0,0.019,0.022,0.497,0.01,1.089,0.017,0.006,90.339,3.412,7.239,131.101,2.64,359.471,4.51,1.84,1
Romania,2013,ROU,20066550.0,357789270016.0,-12.013,-0.243,88.616,1.778,12.459,0.25,0.43,0.481,389.758,-22.328,-19.65,3406.442,68.356,844.191,16.94,-26.622,-19.649,2698.854,54.157,29.112,18.496,56.17,2799.186,58.19,18.393,-6.04,-23.756,18417.541,1.033,-11.65,-37.294,1316.619,26.42,14094.412,282.826,45.403,76.527,-8.707,-10.914,114.427,461.464,9.26,5702.375,-0.951,-0.961,4984.364,100.019,15.913,30.962,22.68,22.605,7.234,40.318,745.519,14.96,2009.238,25.709,10.909,17.488,13.538,86.75,1583.232,31.77,4323.129,54.597,23.473,-2.02,-3.596,1.327,0.216,30.386,579.073,11.62,1514.241,19.969,8.222,-6.303,-6.73,100.044,10.964,0.22,4985.594,3.742,1.733,2394.21,48.044,0.378,27.07,0.804,0.25,0.0,18.868,0.128,12.459,0.0,40.088,0.43,0.0,0.218,2899.851,369.577,28.422,13.322,56.365,1004.159,20.15,2808.888,34.628,15.251,5150.0,1.123,1.145,20.93,0.42,57.044,0.722,0.31,71.212,5.08,12.319,225.25,4.52,613.902,7.768,3.333,1
Romania,2014,ROU,19995836.0,372532510720.0,-13.256,-0.236,77.141,1.543,25.005,0.5,0.77,0.407,357.055,-1.123,-0.768,3380.092,67.588,888.185,17.76,-4.457,-2.414,2587.693,51.743,27.357,17.828,57.79,2890.102,64.92,20.322,2.581,9.54,18959.768,1.018,-1.31,-3.704,1306.272,26.12,13958.993,279.122,40.234,73.624,-4.978,-5.696,108.731,405.084,8.1,5437.694,1.924,1.924,5098.211,101.943,12.477,28.68,23.18,25.214,9.864,50.182,940.196,18.8,2509.621,28.959,13.237,14.629,13.244,99.995,1940.404,38.8,5000.775,59.766,26.376,-7.13,-12.338,0.492,-0.033,30.352,584.122,11.68,1517.934,17.991,8.006,2.758,2.759,102.803,13.003,0.26,5141.207,-1.912,-0.919,2356.729,47.125,0.4,27.116,1.612,0.5,0.0,100.397,0.808,25.005,0.0,80.62,0.77,0.0,0.425,3246.676,379.116,22.175,13.278,69.642,1356.282,27.12,3482.842,41.774,18.37,208.405,2.364,3.509,81.017,1.62,175.491,2.495,0.926,4.504,0.478,12.797,310.065,6.2,639.968,9.55,3.375,1
Romania,2015,ROU,19906078.0,384306446336.0,18.959,0.292,92.18,1.835,26.123,0.52,0.792,0.481,369.022,3.702,2.502,3521.014,70.09,910.777,18.13,5.908,3.057,2752.932,54.8,27.612,18.39,58.93,2960.402,65.66,20.644,0.533,2.019,19146.699,0.992,-0.259,-0.724,1398.065,27.83,13985.586,278.398,42.385,73.044,-4.62,-5.023,103.708,471.715,9.39,5209.878,0.225,0.229,5132.716,102.172,14.301,27.21,24.23,-10.206,-5.39,44.792,835.423,16.63,2250.177,25.327,11.752,3.689,2.743,102.737,1900.425,37.83,5161.111,57.615,26.956,-6.73,-11.42,-0.305,-0.273,30.08,584.746,11.64,1511.08,17.728,7.892,1.749,1.798,104.6,15.573,0.31,5254.694,-1.209,-0.57,2338.727,46.555,0.472,27.444,1.673,0.52,0.0,3.762,0.061,26.123,0.0,84.03,0.792,0.0,0.439,3298.49,381.136,5.442,3.015,72.658,1315.679,26.19,3650.031,39.887,19.064,53.015,1.828,5.337,99.467,1.98,268.133,3.016,1.4,49.526,6.224,19.02,354.666,7.06,955.51,10.752,4.99,1
Romania,2016,ROU,19797820.0,395288248320.0,56.266,1.032,144.834,2.867,26.771,0.53,0.825,0.752,345.375,-11.001,-7.711,3150.8,62.379,802.109,15.88,-10.113,-5.542,2488.058,49.258,24.727,16.369,59.2,2990.228,64.22,20.202,-0.013,-0.051,19248.842,0.964,-0.59,-1.643,1311.255,25.96,13979.056,276.755,40.424,72.623,1.194,1.238,104.946,487.427,9.65,5300.892,-11.397,-11.645,4572.612,90.528,15.026,27.539,22.18,8.387,3.469,48.262,910.706,18.03,2437.725,28.075,12.664,3.643,1.593,104.33,1932.536,38.26,5269.786,59.576,27.377,-5.02,-8.48,-3.041,-1.087,28.992,570.265,11.29,1464.42,17.58,7.608,4.617,4.829,109.43,21.72,0.43,5527.364,-5.021,-2.338,2233.441,44.217,0.67,28.715,1.695,0.53,0.0,1.336,0.022,26.771,0.0,85.619,0.825,0.0,0.445,3243.792,381.085,6.418,2.68,75.338,1362.271,26.97,3805.366,41.996,19.769,-8.174,-0.465,4.872,91.929,1.82,246.098,2.834,1.279,-6.697,-1.379,17.642,332.865,6.59,891.092,10.262,4.629,1
Romania,2017,ROU,19698852.0,456012365824.0,11.17,0.32,161.82,3.188,26.905,0.53,0.834,0.822,369.216,0.21,0.131,3173.286,62.51,851.826,16.78,5.496,2.707,2637.992,51.965,26.409,16.114,60.65,3078.86,63.54,19.287,1.798,6.851,19693.322,0.851,4.951,13.701,1408.204,27.74,14744.829,290.456,43.658,74.872,7.582,7.957,112.903,541.148,10.66,5731.435,10.589,9.586,5082.226,100.114,16.777,29.103,23.46,-19.603,-9.689,38.573,735.576,14.49,1958.121,22.805,9.943,-5.213,-6.851,97.48,1817.365,35.8,4948.494,56.342,25.128,-2.89,-4.765,1.976,0.399,29.391,584.298,11.51,1492.029,18.115,7.576,5.13,5.614,115.043,15.229,0.3,5840.108,-4.419,-1.954,2145.476,42.263,0.472,29.655,1.676,0.53,0.0,-1.098,-0.019,26.905,0.0,85.104,0.834,0.0,0.432,3225.569,387.936,-7.932,-7.25,68.088,1233.067,24.29,3456.465,38.228,17.551,1.978,0.067,4.939,94.422,1.86,250.743,2.927,1.273,12.398,2.071,19.712,376.164,7.41,1000.676,11.662,5.081,1
Romania,2018,ROU,19606778.0,473122635776.0,6.978,0.222,173.926,3.41,22.441,0.44,0.687,0.87,348.057,-4.621,-2.889,3040.866,59.622,798.193,15.65,-10.08,-5.238,2383.219,46.727,24.426,15.208,61.53,3138.2,64.07,19.345,1.061,4.115,19995.689,0.829,-0.083,-0.241,1351.573,26.5,14801.795,290.216,41.361,74.025,2.416,2.727,115.63,536.549,10.52,5897.444,-0.537,-0.538,5078.677,99.576,16.42,29.494,22.3,21.87,8.161,46.734,900.709,17.66,2383.556,27.564,11.92,5.137,4.356,101.836,1916.174,37.57,5193.893,58.639,25.975,-2.54,-4.128,-1.147,-0.507,28.884,580.411,11.38,1473.177,17.762,7.367,-0.069,-0.079,114.964,16.831,0.33,5863.487,-1.569,-0.663,2121.741,41.601,0.515,29.324,1.395,0.44,0.0,-16.764,-0.281,22.441,0.0,71.17,0.687,0.0,0.356,3267.748,392.051,7.77,4.863,72.951,1335.763,26.19,3720.716,40.877,18.608,-4.58,-0.254,4.686,90.275,1.77,238.978,2.763,1.195,-14.648,-2.986,16.726,322.338,6.32,853.087,9.864,4.266,1
Romania,2019,ROU,19524212.0,456564506624.0,26.09,0.89,220.231,4.3,25.609,0.5,0.851,1.12,328.965,-3.087,-1.841,2959.454,57.781,697.083,13.61,-2.238,-1.046,2339.742,45.682,23.162,15.054,60.28,3087.448,58.76,18.026,-2.1,-8.234,19658.541,0.841,-1.534,-4.451,1170.342,22.85,14636.437,285.765,38.887,74.453,-6.815,-7.88,107.75,458.405,8.95,5518.778,-3.365,-3.351,4928.54,96.226,15.231,28.073,19.33,-11.792,-5.663,41.071,797.984,15.58,2103.587,26.515,10.701,-1.867,-3.783,98.053,1839.255,35.91,5022.104,61.113,25.547,1.52,2.522,-0.853,-0.352,28.532,577.744,11.28,1461.386,19.197,7.434,4.584,5.27,120.234,14.853,0.29,6158.204,-0.28,-0.116,2124.757,41.484,0.494,31.326,1.609,0.5,0.0,15.33,0.214,25.609,0.0,82.427,0.851,0.0,0.419,3009.596,383.818,-2.257,-3.431,69.52,1261.511,24.63,3560.719,41.916,18.113,0.395,0.001,4.687,91.169,1.78,240.049,3.029,1.221,7.134,1.127,17.853,346.749,6.77,914.426,11.521,4.652,1
Romania,2020,ROU,19442040.0,483499376640.0,16.987,0.73,258.731,5.03,28.289,0.55,0.996,1.361,277.848,-27.794,-16.059,2145.945,41.722,481.431,9.36,-34.005,-15.534,1550.633,30.147,16.953,11.292,58.0,2983.226,55.21,17.71,-3.733,-14.329,19004.617,0.764,-5.296,-15.133,983.95,19.13,13919.924,270.632,34.65,73.245,4.525,4.876,112.626,486.574,9.46,5792.886,-10.665,-10.263,4421.512,85.963,17.135,30.481,15.34,-1.284,-0.676,40.395,791.069,15.38,2077.693,27.857,10.933,2.203,0.804,98.857,1855.772,36.08,5084.692,65.35,26.755,2.79,4.81,1.649,0.364,28.896,589.959,11.47,1486.281,20.775,7.821,-3.285,-3.949,116.285,15.945,0.31,5981.094,-3.084,-1.279,2067.937,40.205,0.561,31.472,1.745,0.55,0.0,8.409,0.135,28.289,0.0,89.736,0.996,0.0,0.472,2839.723,369.489,2.418,0.44,69.96,1265.814,24.61,3598.41,44.575,18.934,-2.531,-0.135,4.551,88.982,1.73,234.099,3.133,1.232,2.54,0.386,18.24,357.473,6.95,938.151,12.588,4.936,1
Romania,2021,ROU,19328558.0,505119539200.0,-7.418,-0.373,240.946,4.657,33.629,0.65,1.11,1.194,289.959,12.956,5.406,2438.216,47.127,553.068,10.69,16.026,4.831,1809.699,34.979,18.255,12.084,60.76,3143.535,58.56,17.746,5.552,20.514,20177.553,0.772,6.308,17.072,1083.371,20.94,14884.895,287.704,35.758,73.77,2.721,3.064,115.69,512.713,9.91,5985.421,0.458,0.394,4467.838,86.357,16.923,29.664,16.98,13.205,5.167,45.561,900.74,17.41,2357.207,29.73,11.682,2.879,3.443,102.299,1946.343,37.62,5292.658,64.242,26.23,2.2,3.621,-1.587,-0.563,28.334,583.592,11.28,1465.893,19.262,7.265,7.397,8.602,124.887,17.591,0.34,6461.257,-3.905,-1.57,1998.849,38.635,0.581,32.022,2.084,0.65,0.0,19.443,0.339,33.629,0.0,107.813,1.11,0.0,0.534,3029.714,390.003,4.607,4.005,73.966,1362.75,26.34,3826.766,44.98,18.965,-1.731,-0.095,4.456,87.953,1.7,230.55,2.903,1.143,-5.313,-1.032,17.207,340.429,6.58,890.251,11.236,4.412,1
Romania,2022,ROU,19659270.0,504741658624.0,5.213,0.243,249.241,4.9,33.063,0.65,1.188,1.361,297.935,-10.802,-5.091,2138.244,42.036,527.487,10.37,-7.695,-2.692,1642.347,32.287,18.954,11.673,55.93,2844.968,54.71,17.93,-7.66,-29.874,18318.545,0.713,-7.698,-22.147,1018.858,20.03,13507.945,265.556,36.611,73.739,-16.057,-18.576,97.113,474.585,9.33,4939.829,1.33,1.149,4451.116,87.506,17.054,26.966,16.3,-19.73,-9.122,36.439,711.115,13.98,1853.525,25.553,10.118,-6.354,-7.727,94.573,1764.053,34.68,4810.598,63.389,26.261,1.22,2.181,-1.728,-0.591,27.742,564.11,11.09,1411.162,20.271,7.703,1.217,1.52,126.407,16.786,0.33,6429.872,-5.75,-2.221,1852.232,36.414,0.603,35.1,2.065,0.65,0.0,-0.887,-0.018,33.063,0.0,105.059,1.188,0.0,0.574,2782.911,360.129,-8.038,-7.135,66.83,1199.943,23.59,3399.436,43.118,18.557,16.76,0.728,5.184,101.225,1.99,263.696,3.637,1.44,6.402,1.035,18.242,354.54,6.97,927.914,12.74,5.065,1
Slovakia,2011,SVK,5402686.0,120554971136.0,19.133,0.214,247.13,1.335,151.776,0.82,2.9,0.675,214.286,-5.199,-2.329,7858.765,42.458,657.081,3.55,-0.084,-0.006,1373.753,7.422,12.553,21.477,29.01,5369.551,28.28,17.333,-3.8,-7.809,36591.309,1.64,-4.963,-7.385,1456.683,7.87,26174.793,141.414,27.829,71.533,-7.378,-4.296,53.929,583.043,3.15,9981.887,16.387,0.187,246.032,1.329,11.139,27.279,6.06,-28.103,-4.163,10.423,699.652,3.78,1929.172,13.366,5.272,0.512,-0.423,56.277,3777.75,20.41,10416.518,72.171,28.467,0.73,2.516,5.743,1.979,40.796,2852.285,15.41,7551.041,54.491,20.636,-1.662,-0.761,45.027,216.559,1.17,8334.14,0.0,0.0,24.618,0.133,4.137,22.776,2.614,0.82,0.0,23.716,0.501,151.776,0.0,483.91,2.9,0.0,1.322,5234.434,197.691,-10.287,-2.402,15.481,925.466,5.0,2865.477,17.68,7.831,2243.289,1.048,1.095,74.037,0.4,202.711,1.414,0.554,-16.667,-0.003,0.014,0.0,0.0,2.553,0.0,0.007,1
Slovakia,2012,SVK,5409283.0,122144694272.0,-18.133,-0.242,202.07,1.093,173.775,0.94,3.322,0.576,203.534,-5.692,-2.417,7402.38,40.042,630.398,3.41,-3.535,-0.262,1323.57,7.16,12.049,21.086,28.69,5303.845,28.3,18.299,-3.945,-7.798,35105.086,1.555,-6.235,-8.817,1356.927,7.34,24512.963,132.598,25.936,69.827,-5.86,-3.16,50.769,526.872,2.85,9385.486,23.757,0.316,304.109,1.645,10.071,26.735,5.76,8.597,0.827,11.25,757.956,4.1,2079.788,14.488,5.924,1.456,1.019,57.296,3874.82,20.96,10592.122,74.064,30.173,0.39,1.359,0.545,-0.026,40.77,2863.596,15.49,7536.983,54.735,21.47,-7.195,-3.24,41.787,199.657,1.08,7725.097,0.274,0.0,24.655,0.133,3.816,22.006,3.004,0.94,0.0,14.896,0.389,173.775,0.0,555.317,3.322,0.0,1.582,5231.747,189.893,3.674,1.045,16.526,1011.225,5.47,3055.139,19.329,8.703,6.801,0.067,1.163,77.644,0.42,214.923,1.484,0.612,20.0,0.003,0.016,1.849,0.01,3.041,0.035,0.009,1
Slovakia,2013,SVK,5414744.0,122917617664.0,8.463,0.092,218.949,1.186,168.06,0.91,3.193,0.609,181.754,-0.6,-0.24,7350.514,39.801,566.97,3.07,2.661,0.191,1357.425,7.35,10.772,20.454,28.59,5280.028,28.5,18.059,2.472,4.694,35936.512,1.583,1.472,1.952,1185.652,6.42,24848.66,134.549,22.526,69.146,4.415,2.241,53.01,441.387,2.39,9789.937,-17.933,-0.295,249.323,1.35,8.386,27.242,5.18,18.157,1.963,13.213,895.703,4.85,2440.157,17.018,6.79,5.423,2.742,60.038,4077.755,22.08,11087.854,77.474,30.854,0.09,0.315,1.452,0.343,41.113,2903.184,15.72,7592.698,55.158,21.128,-0.118,-0.049,41.738,177.294,0.96,7708.211,-0.273,0.0,24.563,0.133,3.368,21.45,2.908,0.91,0.0,-3.188,-0.096,168.06,0.0,537.07,3.193,0.0,1.494,5263.407,194.587,14.794,2.399,18.925,1174.571,6.36,3495.156,22.316,9.726,38.679,0.44,1.603,108.962,0.59,295.96,2.07,0.824,0.0,0.0,0.016,1.847,0.01,3.02,0.035,0.008,1
Slovakia,2014,SVK,5419572.0,126232944640.0,33.304,0.395,291.608,1.58,262.013,1.42,5.234,0.873,172.871,-1.788,-0.712,7212.665,39.09,529.562,2.87,-3.42,-0.251,1309.832,7.099,10.579,21.582,28.23,5208.898,27.13,18.709,-6.921,-13.467,33419.594,1.435,-9.559,-12.861,994.543,5.39,22453.465,121.688,19.867,67.187,-17.238,-9.138,43.872,298.917,1.62,8095.15,-19.686,-0.266,200.062,1.084,5.971,24.223,4.69,-13.181,-1.81,11.403,776.814,4.21,2103.966,15.518,6.296,0.214,-0.606,59.432,4011.387,21.74,10966.13,80.133,32.813,1.1,3.897,-1.406,-0.821,40.292,2860.004,15.5,7434.501,57.132,22.246,-7.216,-3.012,38.726,166.065,0.9,7145.65,0.0,0.0,24.541,0.133,3.317,21.382,4.523,1.42,0.0,55.543,1.615,262.013,0.0,834.633,5.234,0.0,2.497,5005.93,181.12,3.593,0.215,19.14,1151.382,6.24,3531.63,23.0,10.568,1.531,0.015,1.617,110.71,0.6,298.424,2.212,0.893,0.0,0.0,0.016,1.845,0.01,2.999,0.037,0.009,1
Slovakia,2015,SVK,5424449.0,132755570688.0,9.755,0.154,319.766,1.735,306.022,1.66,6.236,0.948,177.31,-3.599,-1.407,6946.836,37.683,521.712,2.83,-14.506,-1.03,1118.823,6.069,10.631,20.593,29.01,5348.009,26.62,17.992,1.032,1.87,33734.289,1.378,2.738,3.332,999.18,5.42,23047.562,125.02,20.361,68.321,2.839,1.246,45.118,294.961,1.6,8317.526,-6.181,-0.067,187.528,1.017,6.011,24.656,4.72,-8.149,-0.992,10.411,713.437,3.87,1919.279,14.538,5.689,-1.664,-1.462,57.97,3908.231,21.2,10686.727,79.639,31.679,2.39,8.239,-2.278,-1.152,39.14,2792.91,15.15,7215.437,56.912,21.389,9.02,3.493,42.22,182.507,0.99,7783.201,0.0,0.0,24.519,0.133,3.719,23.072,5.305,1.66,0.0,17.29,0.782,306.022,0.0,978.061,6.236,0.0,2.899,4907.411,182.99,-0.446,-0.31,18.83,1115.321,6.05,3471.29,22.727,10.29,-15.243,-0.255,1.363,94.019,0.51,251.204,1.916,0.745,0.0,0.0,0.016,1.844,0.01,2.979,0.038,0.009,1
Slovakia,2016,SVK,5431205.0,135336427520.0,-5.519,-0.096,301.744,1.639,318.53,1.73,6.455,0.887,177.239,-1.299,-0.49,6848.036,37.193,515.539,2.8,-8.797,-0.534,1019.129,5.535,10.448,20.132,29.45,5422.37,26.8,17.92,0.958,1.754,34015.234,1.365,1.195,1.494,994.255,5.4,23294.002,126.514,20.149,68.481,0.409,0.185,45.303,279.864,1.52,8341.196,-1.064,-0.011,185.302,1.006,5.672,24.522,4.75,12.752,1.258,11.669,802.768,4.36,2148.548,16.269,6.316,0.529,0.26,58.229,3940.194,21.4,10721.233,79.851,31.519,2.65,8.998,-2.456,-1.187,37.953,2719.47,14.77,6987.869,55.112,20.543,4.261,1.799,44.019,198.851,1.08,8104.769,0.274,0.0,24.556,0.133,4.03,23.827,5.526,1.73,0.0,4.152,0.22,318.53,0.0,1017.4,6.455,0.0,2.991,4934.448,184.744,6.345,1.447,20.277,1220.724,6.63,3733.365,24.739,10.976,5.336,0.064,1.427,97.584,0.53,262.715,1.978,0.772,0.0,0.0,0.016,1.841,0.01,2.957,0.037,0.009,1
Slovenia,2014,SVN,2074923.0,53237653504.0,-28.563,-0.195,235.377,0.488,120.486,0.25,1.458,0.589,244.315,-21.074,-3.272,5905.311,12.253,1812.115,3.76,-22.471,-2.905,4830.799,10.024,21.924,14.787,14.41,6944.836,17.15,28.007,2.578,2.082,39934.504,1.556,-8.455,-4.413,2014.532,4.18,23025.074,47.775,24.373,57.657,-10.187,-0.826,7.281,178.32,0.37,3508.957,0.0,0.0,16.051,0.033,2.157,8.787,4.19,31.605,3.888,16.504,2935.049,6.09,7953.945,35.51,19.917,21.435,6.495,35.086,6250.834,12.97,16909.432,75.627,42.343,-2.74,-19.015,20.189,2.699,16.56,3069.993,6.37,7980.875,37.143,19.985,-1.103,-0.315,28.241,24.097,0.05,13610.808,0.0,0.0,1.499,0.003,0.292,34.083,0.827,0.25,0.0,-0.766,-0.006,120.486,0.0,398.463,1.458,0.0,0.998,8265.367,82.861,22.575,3.796,18.526,3180.841,6.6,8928.556,38.484,22.358,19.535,0.11,0.696,125.306,0.26,335.549,1.516,0.84,0.0,0.0,0.011,0.0,0.0,5.223,0.0,0.013,1
Slovenia,2015,SVN,2080865.0,54414237696.0,-31.566,-0.154,160.617,0.334,124.948,0.26,1.757,0.447,316.892,1.057,0.13,5950.715,12.383,2104.894,4.38,5.427,0.544,5078.416,10.567,29.595,16.573,14.75,7088.398,14.8,25.404,-9.83,-8.146,35905.984,1.373,0.313,0.149,2306.733,4.8,23031.154,47.925,32.432,64.143,6.092,0.444,7.724,192.228,0.4,3712.081,-0.143,0.0,15.982,0.033,2.703,10.338,4.69,-37.492,-6.249,10.255,1830.969,3.81,4928.161,25.743,13.725,-23.26,-8.295,26.791,4805.694,10.0,12874.827,67.568,35.857,-0.05,-0.339,-11.334,-1.964,14.595,2715.217,5.65,7014.086,38.176,19.535,-1.5,-0.424,27.818,9.611,0.02,13368.358,0.0,0.0,1.494,0.003,0.135,37.232,0.852,0.26,0.0,3.089,0.026,124.948,0.0,409.598,1.757,0.0,1.141,7112.427,74.716,-33.958,-6.331,12.195,2090.477,4.35,5860.741,29.392,16.322,6.615,0.042,0.738,129.754,0.27,354.6,1.824,0.988,50.0,0.005,0.016,4.806,0.01,7.765,0.068,0.022,1
Slovenia,2016,SVN,2090020.0,56151179264.0,-37.434,-0.125,100.052,0.209,133.97,0.28,1.725,0.262,325.94,6.888,0.853,6332.725,13.236,2397.106,5.01,9.21,0.973,5521.842,11.541,30.869,16.574,15.05,7200.888,16.23,26.065,6.883,5.143,38209.27,1.422,6.999,3.354,2607.63,5.45,24535.143,51.279,33.58,64.213,6.036,0.466,8.191,200.955,0.42,3918.91,66.665,0.022,26.521,0.055,2.588,10.256,5.29,18.251,1.8,12.055,2153.089,4.5,5767.744,27.726,15.095,6.248,1.788,28.579,5157.845,10.78,13674.126,66.42,35.787,-1.18,-7.841,1.186,0.086,14.681,2736.816,5.72,7024.391,35.243,18.384,7.316,2.035,29.853,9.569,0.02,14283.507,0.943,0.0,1.502,0.003,0.123,37.382,0.903,0.28,0.0,5.993,0.051,133.97,0.0,432.242,1.725,0.0,1.131,7765.476,79.858,12.345,1.703,13.898,2421.029,5.06,6649.736,31.177,17.403,-2.555,-0.023,0.715,129.185,0.27,341.992,1.664,0.895,0.274,0.0,0.016,4.785,0.01,7.706,0.062,0.02,1
Spain,2008,ESP,45966544.0,1510615285760.0,95.595,4.691,208.811,9.598,70.921,3.26,1.052,0.541,390.264,-32.605,-75.979,3416.648,157.052,1059.684,48.71,-25.422,-17.34,1106.666,50.87,15.724,8.85,298.75,6499.292,309.79,19.854,-2.943,-53.814,38606.211,1.175,-5.218,-78.71,4104.507,188.67,31101.586,1429.632,60.903,80.561,9.835,36.349,405.922,2627.998,120.8,8830.808,-9.932,-0.02,3.942,0.181,38.994,22.874,120.9,-13.59,-10.878,66.126,508.196,23.36,1438.574,7.541,3.726,10.713,24.895,344.962,2634.96,121.12,7504.624,39.097,19.439,-11.04,-3.695,7.023,9.507,159.022,1282.89,58.97,3459.514,19.035,8.961,-4.315,-39.08,866.659,416.825,19.16,18854.131,-2.692,-0.046,35.999,1.655,6.185,48.837,10.391,3.26,0.0,12.319,1.14,70.921,0.0,226.048,1.052,0.0,0.586,6739.467,1774.594,13.935,15.389,185.94,1352.07,62.15,4045.11,20.062,10.478,407.48,5.808,7.244,56.128,2.58,157.6,0.833,0.408,19.508,14.628,92.58,716.826,32.95,2014.077,10.636,5.217,1
Spain,2009,ESP,46367772.0,1468765831168.0,68.976,6.621,349.788,16.219,75.268,3.49,1.2,0.982,355.05,-30.169,-47.381,2365.24,109.671,774.46,35.91,-12.89,-6.557,955.671,44.312,12.352,6.638,282.62,6095.182,290.72,20.326,-6.903,-122.495,35630.328,1.125,-9.959,-142.373,3534.352,163.88,27761.945,1287.26,56.37,77.917,-10.555,-42.845,363.077,2323.812,107.75,7830.378,-11.965,-0.022,3.441,0.16,37.063,21.977,103.22,11.986,7.469,73.595,569.577,26.41,1587.199,9.084,4.455,9.026,19.878,364.839,2735.521,126.84,7868.385,43.63,22.083,-8.1,-2.866,-10.533,-17.628,141.394,1137.859,52.76,3049.396,18.148,8.558,-6.017,-52.148,814.511,436.079,20.22,17566.324,-12.602,-0.209,31.19,1.446,6.955,49.302,10.882,3.49,0.0,4.725,0.491,75.268,0.0,234.681,1.2,0.0,0.659,6269.872,1652.099,25.066,37.506,223.446,1597.661,74.08,4818.989,25.482,13.525,135.335,9.699,16.943,130.694,6.06,365.409,2.084,1.026,14.997,13.227,105.807,822.123,38.12,2281.913,13.112,6.404,1
