-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2009 through 12/31/2009 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MWET
29.5,34.375,2009,1,15,-0.2
29.5,35.0,2009,1,15,-0.83
29.5,35.625,2009,1,15,-5.55
30.0,34.375,2009,1,15,-0.28
30.0,35.0,2009,1,15,-1.7
30.0,35.625,2009,1,15,-5.5
30.5,34.375,2009,1,15,0.07
30.5,35.0,2009,1,15,0.29
30.5,35.625,2009,1,15,-3.93
31.0,34.375,2009,1,15,2.14
31.0,35.0,2009,1,15,2.02
31.0,35.625,2009,1,15,0.26
31.5,34.375,2009,1,15,8.78
31.5,35.0,2009,1,15,2.15
31.5,35.625,2009,1,15,3.6
32.0,34.375,2009,1,15,12.05
32.0,35.0,2009,1,15,4.16
32.0,35.625,2009,1,15,2.56
32.5,34.375,2009,1,15,12.81
32.5,35.0,2009,1,15,6.6
32.5,35.625,2009,1,15,2.24
33.0,34.375,2009,1,15,13.08
33.0,35.0,2009,1,15,8.55
33.0,35.625,2009,1,15,1.6
29.5,34.375,2009,1,16,1.24
29.5,35.0,2009,1,16,2.15
29.5,35.625,2009,1,16,-2.93
30.0,34.375,2009,1,16,1.65
30.0,35.0,2009,1,16,0.83
30.0,35.625,2009,1,16,-3.01
30.5,34.375,2009,1,16,1.62
30.5,35.0,2009,1,16,2.34
30.5,35.625,2009,1,16,-0.19
31.0,34.375,2009,1,16,3.7
31.0,35.0,2009,1,16,4.36
31.0,35.625,2009,1,16,4.3
31.5,34.375,2009,1,16,9.75
31.5,35.0,2009,1,16,4.35
31.5,35.625,2009,1,16,6.31
32.0,34.375,2009,1,16,13.18
32.0,35.0,2009,1,16,5.11
32.0,35.625,2009,1,16,3.92
32.5,34.375,2009,1,16,13.94
32.5,35.0,2009,1,16,7.05
32.5,35.625,2009,1,16,3.62
33.0,34.375,2009,1,16,13.65
33.0,35.0,2009,1,16,8.74
33.0,35.625,2009,1,16,2.46
29.5,34.375,2009,1,17,5.5
29.5,35.0,2009,1,17,6.88
29.5,35.625,2009,1,17,2.46
30.0,34.375,2009,1,17,7.24
30.0,35.0,2009,1,17,6.82
30.0,35.625,2009,1,17,2.65
30.5,34.375,2009,1,17,8.22
30.5,35.0,2009,1,17,8.02
30.5,35.625,2009,1,17,4.17
31.0,34.375,2009,1,17,10.0
31.0,35.0,2009,1,17,8.84
31.0,35.625,2009,1,17,7.65
31.5,34.375,2009,1,17,13.8
31.5,35.0,2009,1,17,9.27
31.5,35.625,2009,1,17,9.72
32.0,34.375,2009,1,17,15.71
32.0,35.0,2009,1,17,10.78
32.0,35.625,2009,1,17,8.7
32.5,34.375,2009,1,17,15.91
32.5,35.0,2009,1,17,11.73
32.5,35.625,2009,1,17,8.53
33.0,34.375,2009,1,17,15.73
33.0,35.0,2009,1,17,11.95
33.0,35.625,2009,1,17,6.85
29.5,34.375,2009,1,18,8.2
29.5,35.0,2009,1,18,8.9
29.5,35.625,2009,1,18,5.87
30.0,34.375,2009,1,18,9.21
30.0,35.0,2009,1,18,9.28
30.0,35.625,2009,1,18,5.96
30.5,34.375,2009,1,18,9.99
30.5,35.0,2009,1,18,10.42
30.5,35.625,2009,1,18,6.59
31.0,34.375,2009,1,18,11.49
31.0,35.0,2009,1,18,11.14
31.0,35.625,2009,1,18,9.57
31.5,34.375,2009,1,18,13.72
31.5,35.0,2009,1,18,10.93
31.5,35.625,2009,1,18,11.74
32.0,34.375,2009,1,18,14.71
32.0,35.0,2009,1,18,11.64
32.0,35.625,2009,1,18,11.33
32.5,34.375,2009,1,18,14.81
32.5,35.0,2009,1,18,12.66
32.5,35.625,2009,1,18,11.09
33.0,34.375,2009,1,18,14.76
33.0,35.0,2009,1,18,13.01
33.0,35.625,2009,1,18,9.59
29.5,34.375,2009,1,19,6.62
29.5,35.0,2009,1,19,7.74
29.5,35.625,2009,1,19,4.78
30.0,34.375,2009,1,19,7.47
30.0,35.0,2009,1,19,8.31
30.0,35.625,2009,1,19,4.76
30.5,34.375,2009,1,19,8.34
30.5,35.0,2009,1,19,9.28
30.5,35.625,2009,1,19,5.51
31.0,34.375,2009,1,19,9.72
31.0,35.0,2009,1,19,9.86
31.0,35.625,2009,1,19,8.68
31.5,34.375,2009,1,19,12.3
31.5,35.0,2009,1,19,9.7
31.5,35.625,2009,1,19,10.76
32.0,34.375,2009,1,19,13.83
32.0,35.0,2009,1,19,10.51
32.0,35.625,2009,1,19,10.18
32.5,34.375,2009,1,19,13.97
32.5,35.0,2009,1,19,11.41
32.5,35.625,2009,1,19,9.43
33.0,34.375,2009,1,19,14.11
33.0,35.0,2009,1,19,12.26
33.0,35.625,2009,1,19,8.37
29.5,34.375,2009,1,20,5.29
29.5,35.0,2009,1,20,6.32
29.5,35.625,2009,1,20,3.42
30.0,34.375,2009,1,20,6.95
30.0,35.0,2009,1,20,6.86
30.0,35.625,2009,1,20,3.29
30.5,34.375,2009,1,20,8.37
30.5,35.0,2009,1,20,8.42
30.5,35.625,2009,1,20,4.29
31.0,34.375,2009,1,20,10.25
31.0,35.0,2009,1,20,9.67
31.0,35.625,2009,1,20,7.59
31.5,34.375,2009,1,20,13.1
31.5,35.0,2009,1,20,9.89
31.5,35.625,2009,1,20,10.4
32.0,34.375,2009,1,20,14.48
32.0,35.0,2009,1,20,11.03
32.0,35.625,2009,1,20,10.57
32.5,34.375,2009,1,20,14.44
32.5,35.0,2009,1,20,11.94
32.5,35.625,2009,1,20,10.12
33.0,34.375,2009,1,20,13.96
33.0,35.0,2009,1,20,12.43
33.0,35.625,2009,1,20,8.68
29.5,34.375,2009,1,21,5.85
29.5,35.0,2009,1,21,5.66
29.5,35.625,2009,1,21,2.06
30.0,34.375,2009,1,21,6.19
30.0,35.0,2009,1,21,5.44
30.0,35.625,2009,1,21,1.71
30.5,34.375,2009,1,21,6.82
30.5,35.0,2009,1,21,6.7
30.5,35.625,2009,1,21,2.84
31.0,34.375,2009,1,21,8.33
31.0,35.0,2009,1,21,7.56
31.0,35.625,2009,1,21,6.21
31.5,34.375,2009,1,21,12.63
31.5,35.0,2009,1,21,8.02
31.5,35.625,2009,1,21,8.99
32.0,34.375,2009,1,21,14.97
32.0,35.0,2009,1,21,9.51
32.0,35.625,2009,1,21,8.59
32.5,34.375,2009,1,21,15.16
32.5,35.0,2009,1,21,10.95
32.5,35.625,2009,1,21,8.37
33.0,34.375,2009,1,21,15.0
33.0,35.0,2009,1,21,12.12
33.0,35.625,2009,1,21,7.46
29.5,34.375,2009,1,22,4.74
29.5,35.0,2009,1,22,5.13
29.5,35.625,2009,1,22,1.6
30.0,34.375,2009,1,22,4.94
30.0,35.0,2009,1,22,4.84
30.0,35.625,2009,1,22,1.32
30.5,34.375,2009,1,22,5.94
30.5,35.0,2009,1,22,6.34
30.5,35.625,2009,1,22,2.49
31.0,34.375,2009,1,22,7.59
31.0,35.0,2009,1,22,7.32
31.0,35.625,2009,1,22,5.85
31.5,34.375,2009,1,22,11.51
31.5,35.0,2009,1,22,6.97
31.5,35.625,2009,1,22,8.59
32.0,34.375,2009,1,22,14.18
32.0,35.0,2009,1,22,8.28
32.0,35.625,2009,1,22,7.56
32.5,34.375,2009,1,22,14.76
32.5,35.0,2009,1,22,10.1
32.5,35.625,2009,1,22,7.55
33.0,34.375,2009,1,22,14.82
33.0,35.0,2009,1,22,11.39
33.0,35.625,2009,1,22,6.34
29.5,34.375,2009,1,23,5.51
29.5,35.0,2009,1,23,4.83
29.5,35.625,2009,1,23,-0.3
30.0,34.375,2009,1,23,6.33
30.0,35.0,2009,1,23,4.31
30.0,35.625,2009,1,23,-0.19
30.5,34.375,2009,1,23,6.95
30.5,35.0,2009,1,23,5.61
30.5,35.625,2009,1,23,0.99
31.0,34.375,2009,1,23,8.07
31.0,35.0,2009,1,23,7.24
31.0,35.625,2009,1,23,4.74
31.5,34.375,2009,1,23,12.11
31.5,35.0,2009,1,23,7.21
31.5,35.625,2009,1,23,7.92
32.0,34.375,2009,1,23,14.61
32.0,35.0,2009,1,23,8.4
32.0,35.625,2009,1,23,6.82
32.5,34.375,2009,1,23,14.94
32.5,35.0,2009,1,23,9.41
32.5,35.625,2009,1,23,5.65
33.0,34.375,2009,1,23,14.84
33.0,35.0,2009,1,23,10.28
33.0,35.625,2009,1,23,4.27
29.5,34.375,2009,1,24,4.61
29.5,35.0,2009,1,24,6.29
29.5,35.625,2009,1,24,2.82
30.0,34.375,2009,1,24,5.17
30.0,35.0,2009,1,24,5.06
30.0,35.625,2009,1,24,1.79
30.5,34.375,2009,1,24,5.78
30.5,35.0,2009,1,24,5.63
30.5,35.625,2009,1,24,2.45
31.0,34.375,2009,1,24,7.28
31.0,35.0,2009,1,24,7.1
31.0,35.625,2009,1,24,5.69
31.5,34.375,2009,1,24,11.41
31.5,35.0,2009,1,24,7.8
31.5,35.625,2009,1,24,8.86
32.0,34.375,2009,1,24,13.79
32.0,35.0,2009,1,24,9.44
32.0,35.625,2009,1,24,8.61
32.5,34.375,2009,1,24,14.38
32.5,35.0,2009,1,24,11.36
32.5,35.625,2009,1,24,8.4
33.0,34.375,2009,1,24,14.65
33.0,35.0,2009,1,24,12.34
33.0,35.625,2009,1,24,7.17
29.5,34.375,2009,1,25,3.82
29.5,35.0,2009,1,25,5.68
29.5,35.625,2009,1,25,3.48
30.0,34.375,2009,1,25,4.38
30.0,35.0,2009,1,25,5.31
30.0,35.625,2009,1,25,2.44
30.5,34.375,2009,1,25,4.51
30.5,35.0,2009,1,25,5.5
30.5,35.625,2009,1,25,2.45
31.0,34.375,2009,1,25,5.26
31.0,35.0,2009,1,25,6.17
31.0,35.625,2009,1,25,5.01
31.5,34.375,2009,1,25,9.85
31.5,35.0,2009,1,25,6.25
31.5,35.625,2009,1,25,8.33
32.0,34.375,2009,1,25,12.35
32.0,35.0,2009,1,25,8.05
32.0,35.625,2009,1,25,7.99
32.5,34.375,2009,1,25,13.12
32.5,35.0,2009,1,25,10.01
32.5,35.625,2009,1,25,8.11
33.0,34.375,2009,1,25,13.76
33.0,35.0,2009,1,25,11.56
33.0,35.625,2009,1,25,7.93
29.5,34.375,2009,1,26,4.74
29.5,35.0,2009,1,26,7.55
29.5,35.625,2009,1,26,4.24
30.0,34.375,2009,1,26,6.03
30.0,35.0,2009,1,26,7.24
30.0,35.625,2009,1,26,3.87
30.5,34.375,2009,1,26,7.12
30.5,35.0,2009,1,26,7.83
30.5,35.625,2009,1,26,4.25
31.0,34.375,2009,1,26,8.91
31.0,35.0,2009,1,26,8.5
31.0,35.625,2009,1,26,6.99
31.5,34.375,2009,1,26,12.39
31.5,35.0,2009,1,26,8.6
31.5,35.625,2009,1,26,10.09
32.0,34.375,2009,1,26,14.95
32.0,35.0,2009,1,26,9.93
32.0,35.625,2009,1,26,9.58
32.5,34.375,2009,1,26,15.55
32.5,35.0,2009,1,26,11.72
32.5,35.625,2009,1,26,9.33
33.0,34.375,2009,1,26,15.83
33.0,35.0,2009,1,26,12.79
33.0,35.625,2009,1,26,8.2
29.5,34.375,2009,1,27,6.58
29.5,35.0,2009,1,27,7.1
29.5,35.625,2009,1,27,3.96
30.0,34.375,2009,1,27,8.56
30.0,35.0,2009,1,27,8.27
30.0,35.625,2009,1,27,3.71
30.5,34.375,2009,1,27,10.13
30.5,35.0,2009,1,27,9.92
30.5,35.625,2009,1,27,4.83
31.0,34.375,2009,1,27,12.16
31.0,35.0,2009,1,27,11.31
31.0,35.625,2009,1,27,9.07
31.5,34.375,2009,1,27,14.19
31.5,35.0,2009,1,27,11.41
31.5,35.625,2009,1,27,11.76
32.0,34.375,2009,1,27,14.83
32.0,35.0,2009,1,27,11.94
32.0,35.625,2009,1,27,11.89
32.5,34.375,2009,1,27,14.77
32.5,35.0,2009,1,27,12.67
32.5,35.625,2009,1,27,11.81
33.0,34.375,2009,1,27,14.63
33.0,35.0,2009,1,27,13.27
33.0,35.625,2009,1,27,9.96
29.5,34.375,2009,1,28,5.85
29.5,35.0,2009,1,28,7.91
29.5,35.625,2009,1,28,3.2
30.0,34.375,2009,1,28,6.41
30.0,35.0,2009,1,28,7.14
30.0,35.625,2009,1,28,3.37
30.5,34.375,2009,1,28,6.98
30.5,35.0,2009,1,28,7.43
30.5,35.625,2009,1,28,4.27
31.0,34.375,2009,1,28,8.09
31.0,35.0,2009,1,28,8.32
31.0,35.625,2009,1,28,7.25
31.5,34.375,2009,1,28,12.22
31.5,35.0,2009,1,28,8.78
31.5,35.625,2009,1,28,10.44
32.0,34.375,2009,1,28,14.39
32.0,35.0,2009,1,28,10.19
32.0,35.625,2009,1,28,9.87
32.5,34.375,2009,1,28,14.75
32.5,35.0,2009,1,28,11.68
32.5,35.625,2009,1,28,9.48
33.0,34.375,2009,1,28,15.16
33.0,35.0,2009,1,28,12.66
33.0,35.625,2009,1,28,8.62
29.5,34.375,2009,1,29,3.76
29.5,35.0,2009,1,29,7.03
29.5,35.625,2009,1,29,4.26
30.0,34.375,2009,1,29,5.24
30.0,35.0,2009,1,29,6.86
