Region_Tech_Desc,Category,Data_Type,Year,Electricity_Output_GWh,Grid_Connection,Miscellaneous
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Anguilla,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Anguilla,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Anguilla,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Anguilla,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Anguilla,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Anguilla,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Antigua and Barbuda,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Antigua and Barbuda,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Antigua and Barbuda,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Argentina,29383.07
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Argentina,29188
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Argentina,195.07
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Argentina,8738.95
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Argentina,8634.91
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Argentina,104.04
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Argentina,0.04
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Argentina,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Argentina,0.04
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Argentina,0.03
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Argentina,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Argentina,0.03
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Argentina,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Argentina,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Argentina,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Argentina,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Argentina,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Argentina,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Armenia,1261.1
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Armenia,1261.1
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Armenia,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Armenia,1024.2
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Armenia,1024.2
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Armenia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Armenia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Armenia,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Aruba,-
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Aruba,-
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Aruba,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Aruba,-
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Aruba,-
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Aruba,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Aruba,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Aruba,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Australia,17590.1
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Australia,17590.1
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Australia,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Australia,7261.2
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Australia,7261.2
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Australia,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Australia,38
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Australia,38
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Australia,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Australia,25
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Australia,25
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Australia,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Australia,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Australia,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Australia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Australia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Australia,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Australia,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Austria,43434.63
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Austria,43434.63
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Austria,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Austria,12478
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Austria,12478
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Austria,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Austria,3.23
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Austria,3.23
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Austria,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Austria,5
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Austria,5
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Austria,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Austria,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Austria,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Austria,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Austria,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Austria,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Austria,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Azerbaijan,1534
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Azerbaijan,1534
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Azerbaijan,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Azerbaijan,922
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Azerbaijan,922
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Azerbaijan,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Azerbaijan,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Azerbaijan,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Bahamas (the),-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Bahamas (the),-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahamas (the),-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Bahrain,-
South America,Total Renewable,Electricity Generation (GWh),On-grid,2000.0,Bahrain,-
South America,Total Renewable,Electricity Generation (GWh),Off-grid,2000.0,Bahrain,-
South America,Total Renewable,Electricity Installed Capacity (MW),All,2000.0,Bahrain,-
South America,Total Renewable,Electricity Installed Capacity (MW),On-grid,2000.0,Bahrain,-
South America,Total Renewable,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Generation (GWh),All,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Generation (GWh),On-grid,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Generation (GWh),Off-grid,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),All,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),On-grid,2000.0,Bahrain,-
South America,Solar photovoltaic,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Generation (GWh),All,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Generation (GWh),On-grid,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Generation (GWh),Off-grid,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),All,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),On-grid,2000.0,Bahrain,-
South America,Solar thermal energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Bahrain,-
South America,Total Renewable,Electricity Generation (GWh),All,2000.0,Bangladesh,1430.96
